1	0	0	8	9	1089	81.44752	1.18761	78.98787	83.64962
1	0	0	8	10	1089	80.20623	1.21839	77.68988	82.47147
1	0	0	8	11	1089	79.43871	1.23658	76.88891	81.74135
1	0	0	8	12	1089	78.57105	1.25644	75.98481	80.91459
1	0	0	8	13	1089	77.60223	1.27775	74.97697	79.98977
1	0	0	8	14	1089	76.91937	1.29231	74.26749	79.33700
1	0	0	8	15	1089	76.62466	1.29852	73.96144	79.05511
1	0	0	8	16	1089	76.13095	1.30879	73.44896	78.58264
1	0	0	8	17	1089	75.83337	1.31490	73.14021	78.29770
1	0	0	8	18	1089	75.53403	1.32102	72.82968	78.01102
1	0	0	8	19	1089	74.92935	1.33331	72.20253	77.43175
1	0	0	8	20	1089	74.62163	1.33962	71.88323	77.13704
1	0	0	8	21	1089	74.10053	1.35038	71.34233	76.63810
1	0	0	8	22	1089	73.67921	1.35903	70.90508	76.23459
1	0	0	8	23	1089	72.82247	1.37657	70.01603	75.41392
1	0	0	8	24	1089	72.27204	1.38800	69.44446	74.88692
1	0	0	8	25	1089	71.59130	1.40248	68.73683	74.23574
1	0	0	8	26	1089	71.00878	1.41505	68.13088	73.67885
1	0	0	8	27	1089	70.52449	1.42597	67.62613	73.21670
1	0	0	8	28	1089	70.27616	1.44241	67.34449	72.99942
1	0	0	8	29	1089	.	.	.	.
1	0	0	8	30	1089	.	.	.	.
1	0	0	8	31	1089	.	.	.	.
1	0	0	8	32	1089	.	.	.	.
1	0	0	8	33	1089	.	.	.	.
1	0	0	8	34	1089	.	.	.	.
1	0	0	8	35	1089	.	.	.	.
1	0	0	9	0	1199	99.83271	0.11820	99.33276	99.95813
1	0	0	9	1	1199	97.56569	0.44651	96.51577	98.30201
1	0	0	9	2	1199	94.70601	0.64910	93.27387	95.84002
1	0	0	9	3	1199	92.42800	0.76738	90.77227	93.79684
1	0	0	9	4	1199	90.47858	0.85208	88.66303	92.01656
1	0	0	9	5	1199	88.69114	0.92020	86.74738	90.36579
1	0	0	9	6	1199	86.72497	0.98691	84.65606	88.53404
1	0	0	9	7	1199	85.34975	1.02941	83.20134	87.24476
1	0	0	9	8	1199	83.45117	1.08317	81.20253	85.45532
1	0	0	9	9	1199	82.49744	1.10831	80.20208	84.55278
1	0	0	9	10	1199	81.36376	1.13680	79.01553	83.47724
1	0	0	9	11	1199	80.57552	1.15575	78.19220	82.72776
1	0	0	9	12	1199	79.78080	1.17432	77.36312	81.97104
1	0	0	9	13	1199	78.97809	1.19260	76.52660	81.20575
1	0	0	9	14	1199	78.16898	1.21049	75.68442	80.43332
1	0	0	9	15	1199	76.99146	1.23553	74.46073	79.30722
1	0	0	9	16	1199	76.07816	1.25417	73.51312	78.43229
1	0	0	9	17	1199	75.52687	1.26512	72.94172	77.90356
1	0	0	9	18	1199	74.87737	1.27784	72.26886	77.28028
1	0	0	9	19	1199	74.31262	1.28883	71.68388	76.73817
1	0	0	9	20	1199	73.35805	1.30715	70.69563	75.82135
1	0	0	9	21	1199	72.58383	1.32170	69.89465	75.07712
1	0	0	9	22	1199	71.99531	1.33264	69.28601	74.51117
1	0	0	9	23	1199	71.49430	1.34207	68.76762	74.02955
1	0	0	9	24	1199	70.87797	1.35388	68.12943	73.43745
1	0	0	9	25	1199	70.56272	1.36004	67.80275	73.13479
1	0	0	9	26	1199	70.23528	1.36681	67.46266	72.82111
1	0	0	9	27	1199	69.56531	1.40744	66.71066	72.22817
1	0	0	9	28	1199	.	.	.	.
1	0	0	9	29	1199	.	.	.	.
1	0	0	9	30	1199	.	.	.	.
1	0	0	9	31	1199	.	.	.	.
1	0	0	9	32	1199	.	.	.	.
