page_type,race_rec,sex,year_dx,interval,alive_at_start,died,lost_to_followup,obs_int,obs_cum,exp_int,exp_cum,rel_int,rel_cum,obs_se_int,obs_se_cum,rel_se_int,rel_se_cum
0,0,2,24,11,693,68,5,0.9015206,0.0841028,0.9654751,0.7132986,0.9337585,0.1179068,1.13391,0.32044,1.17446,0.44924
0,0,2,24,12,620,62,2,0.8998384,0.0756789,0.96282,0.6867782,0.9345864,0.1101941,1.20667,0.30568,1.25326,0.44509
0,0,2,24,13,556,56,7,0.8986425,0.0680083,0.9611055,0.6600663,0.9350092,0.1030325,1.28397,0.29138,1.33593,0.44144
0,0,2,24,14,493,44,11,0.9097436,0.0618701,0.9615191,0.6346664,0.9461524,0.0974844,1.29781,0.27939,1.34975,0.44021
0,0,2,24,15,438,19,419,NA,NA,0.9621809,0.6106639,NA,NA,NA,NA,NA,NA
0,0,2,25,1,16984,9868,21,0.4186231,0.4186231,0.9711252,0.9711252,0.4310702,0.4310702,0.37866,0.37866,0.38992,0.38992
0,0,2,25,2,7095,2558,6,0.6393119,0.2676308,0.9755578,0.9473887,0.6553296,0.2824931,0.57021,0.33998,0.5845,0.35886
0,0,2,25,3,4531,1026,8,0.7733598,0.2069749,0.9754578,0.9241377,0.7928173,0.2239654,0.62223,0.31123,0.63789,0.33677
0,0,2,25,4,3497,538,7,0.8459997,0.1751007,0.9747066,0.9007631,0.8679532,0.1943915,0.61068,0.29206,0.62653,0.32424
0,0,2,25,5,2952,400,2,0.8644527,0.1513663,0.9739834,0.8773283,0.8875436,0.1725309,0.63013,0.27553,0.64696,0.31406
0,0,2,25,6,2550,278,1,0.890959,0.1348611,0.9723396,0.853061,0.9163044,0.1580908,0.6173,0.26267,0.63486,0.30791
0,0,2,25,7,2271,236,8,0.8958977,0.1208218,0.9721891,0.8293366,0.9215261,0.1456848,0.64141,0.25072,0.65976,0.30231
0,0,2,25,8,2027,229,5,0.8868857,0.1071551,0.9722159,0.8062942,0.9122312,0.1328983,0.70394,0.23807,0.72405,0.29526
0,0,2,25,9,1793,160,5,0.9106395,0.0975797,0.971304,0.7831568,0.9375432,0.1245979,0.67415,0.22851,0.69407,0.29179
0,0,2,25,10,1628,152,3,0.9065478,0.0884606,0.9706878,0.7602008,0.9339232,0.1163648,0.72171,0.2188,0.7435,0.28782
0,0,2,25,11,1473,128,5,0.9129548,0.0807606,0.9693527,0.7369027,0.941819,0.1095946,0.73513,0.21008,0.75837,0.28508
0,0,2,25,12,1340,123,9,0.9078997,0.0733225,0.9675605,0.7129979,0.938339,0.1028369,0.79128,0.20115,0.8178,0.28212
0,0,2,25,13,1208,114,15,0.9050396,0.0663597,0.9664702,0.6890913,0.9364381,0.0963004,0.8461,0.19233,0.87546,0.2791
0,0,2,25,14,1079,55,1024,NA,NA,0.9651432,0.6650718,NA,NA,NA,NA,NA,NA
0,0,2,26,1,17288,9930,27,0.4251643,0.4251643,0.9706735,0.9706735,0.4380095,0.4380095,0.37614,0.37614,0.3875,0.3875
0,0,2,26,2,7331,2587,7,0.6469464,0.2750585,0.974998,0.9464048,0.6635361,0.2906352,0.55831,0.33994,0.57263,0.35919
0,0,2,26,3,4737,1181,5,0.7505544,0.2064464,0.9744654,0.9222387,0.7702218,0.2238535,0.62884,0.30825,0.64532,0.33424
0,0,2,26,4,3551,593,8,0.8328165,0.1719319,0.9745579,0.898775,0.8545582,0.1912959,0.62653,0.28746,0.64288,0.31983
0,0,2,26,5,2950,388,3,0.8684077,0.149307,0.9723507,0.8739245,0.8931013,0.1708466,0.62255,0.27161,0.64026,0.3108
0,0,2,26,6,2559,291,7,0.886128,0.1323051,0.9726479,0.8500209,0.911047,0.1556493,0.62837,0.25832,0.64605,0.3039
0,0,2,26,7,2261,241,4,0.8933156,0.1181902,0.9718243,0.826071,0.9192152,0.1430752,0.64952,0.24624,0.66835,0.29809
0,0,2,26,8,2016,178,1,0.9116844,0.1077522,0.9700838,0.801358,0.9397997,0.134462,0.63205,0.2366,0.65154,0.29525
0,0,2,26,9,1837,150,4,0.9182561,0.0989441,0.9699003,0.7772374,0.9467532,0.1273023,0.63957,0.22793,0.65942,0.29325
0,0,2,26,10,1683,162,7,0.9035427,0.0894002,0.9686835,0.752897,0.9327533,0.1187417,0.72036,0.21793,0.74365,0.28945
0,0,2,26,11,1514,161,11,0.8932715,0.0798587,0.9670657,0.7281009,0.9236926,0.1096808,0.79499,0.20724,0.82206,0.28463
0,0,2,26,12,1342,123,29,0.9073446,0.0724593,0.9661448,0.7034509,0.9391394,0.1030056,0.7958,0.19848,0.82369,0.28216
0,0,2,26,13,1190,49,1141,NA,NA,0.9650104,0.6788374,NA,NA,NA,NA,NA,NA
0,0,2,27,1,17425,10029,40,0.4237863,0.4237863,0.969989,0.969989,0.436898,0.436898,0.37457,0.37457,0.38615,0.38615
0,0,2,27,2,7356,2581,10,0.6488913,0.2749912,0.9747004,0.9454487,0.6657341,0.2908579,0.55672,0.33873,0.57117,0.35827
0,0,2,27,3,4765,1077,6,0.7738345,0.2127977,0.9746604,0.9214914,0.793953,0.2309275,0.60624,0.31064,0.622,0.33711
0,0,2,27,4,3682,652,3,0.8228502,0.1751006,0.9725781,0.8962224,0.8460505,0.1953763,0.62933,0.28857,0.64707,0.32198
0,0,2,27,5,3027,414,8,0.86305,0.1511206,0.9729125,0.8719459,0.8870787,0.1733142,0.62529,0.27205,0.6427,0.31201
0,0,2,27,6,2605,296,6,0.8862414,0.1339293,0.9721229,0.8476386,0.9116557,0.1580028,0.62246,0.25881,0.64031,0.30533
0,0,2,27,7,2303,249,2,0.8918332,0.1194426,0.9707604,0.822854,0.9186955,0.1451565,0.64735,0.24656,0.66684,0.29964
0,0,2,27,8,2052,223,3,0.891246,0.1064527,0.9706727,0.7987219,0.9181735,0.1332789,0.68753,0.23459,0.7083,0.2937
0,0,2,27,9,1826,179,12,0.9016484,0.0959829,0.9687642,0.7737732,0.9307201,0.1240453,0.69803,0.22419,0.72054,0.28973
0,0,2,27,10,1635,143,10,0.9122699,0.0875624,0.9672621,0.7484415,0.9431466,0.1169929,0.70072,0.21529,0.72443,0.28766
0,0,2,27,11,1482,162,20,0.8899457,0.0779257,0.9648577,0.7221395,0.9223595,0.1079095,0.8157,0.20448,0.84541,0.28316
0,0,2,27,12,1300,72,1228,NA,NA,0.9630743,0.695474,NA,NA,NA,NA,NA,NA
0,0,2,28,1,17752,10184,34,0.4257683,0.4257683,0.9705782,0.9705782,0.4386749,0.4386749,0.37129,0.37129,0.38255,0.38255
0,0,2,28,2,7534,2668,18,0.6454485,0.2748115,0.9752266,0.9465337,0.6618446,0.2903346,0.55146,0.3355,0.56547,0.35445
0,0,2,28,3,4848,1092,6,0.774613,0.2128725,0.9743092,0.9222164,0.7950382,0.2308271,0.60029,0.30782,0.61612,0.33378
0,0,2,28,4,3750,639,7,0.8294408,0.1765652,0.9751312,0.8992821,0.850594,0.1963402,0.61449,0.28688,0.63017,0.31901
0,0,2,28,5,3104,418,5,0.8652265,0.1527689,0.9746837,0.8765156,0.8876998,0.1742911,0.61317,0.2708,0.6291,0.30895
0,0,2,28,6,2681,309,3,0.88468,0.1351516,0.9731647,0.8529941,0.9090752,0.1584437,0.61705,0.25745,0.63406,0.30182
0,0,2,28,7,2369,253,3,0.8931362,0.1207088,0.972688,0.8296971,0.9182145,0.1454853,0.63493,0.24543,0.65276,0.2958
0,0,2,28,8,2113,229,2,0.891572,0.1076205,0.9715574,0.8060983,0.917673,0.133508,0.67655,0.23356,0.69636,0.28974
0,0,2,28,9,1882,172,10,0.9083644,0.0977587,0.970061,0.7819645,0.9363993,0.1250168,0.66593,0.22393,0.68648,0.28637
0,0,2,28,10,1700,180,30,0.8931751,0.0873156,0.968151,0.7570597,0.9225576,0.1153352,0.7525,0.21311,0.77725,0.2815
0,0,2,28,11,1490,71,1419,NA,NA,0.9667876,0.7319159,NA,NA,NA,NA,NA,NA
0,0,2,29,1,17684,9954,44,0.4364172,0.4364172,0.9709684,0.9709684,0.4494659,0.4494659,0.37317,0.37317,0.38433,0.38433
0,0,2,29,2,7686,2658,16,0.6538161,0.2853366,0.9742603,0.9459759,0.6710898,0.301632,0.54295,0.34011,0.55729,0.35953
0,0,2,29,3,5012,1077,6,0.784987,0.2239855,0.9748175,0.9221539,0.8052656,0.2428938,0.58048,0.31419,0.59548,0.34071
0,0,2,29,4,3929,672,8,0.8287898,0.1856369,0.9748493,0.8989611,0.8501722,0.2065016,0.60127,0.29316,0.61678,0.32611
0,0,2,29,5,3249,450,6,0.8613678,0.1599017,0.9734094,0.8750572,0.8848978,0.1827328,0.60653,0.27648,0.6231,0.31596
0,0,2,29,6,2793,317,5,0.8864003,0.1417369,0.9730242,0.8514518,0.9109746,0.166465,0.60071,0.26323,0.61736,0.30915
0,0,2,29,7,2471,255,11,0.8965727,0.1270774,0.9716872,0.8273448,0.9226968,0.1535967,0.61328,0.2515,0.63115,0.30399
0,0,2,29,8,2205,210,14,0.9044586,0.1149363,0.9695195,0.8021269,0.9328936,0.1432894,0.62701,0.24102,0.64673,0.30048
0,0,2,29,9,1981,206,23,0.8954049,0.1029145,0.9669318,0.7756021,0.926027,0.1326898,0.68958,0.22991,0.71317,0.29642
0,0,2,29,10,1752,96,1656,NA,NA,0.96486,0.7483474,NA,NA,NA,NA,NA,NA
0,0,2,30,1,17438,9579,35,0.4501306,0.4501306,0.9694982,0.9694982,0.4642923,0.4642923,0.37694,0.37694,0.3888,0.3888
0,0,2,30,2,7824,2596,11,0.667967,0.3006724,0.9753062,0.9455577,0.6848793,0.3179842,0.53261,0.34766,0.54609,0.36768
0,0,2,30,3,5217,1154,14,0.7785029,0.2340743,0.9747869,0.9217172,0.798639,0.2539546,0.5753,0.32121,0.59018,0.34849
0,0,2,30,4,4049,619,7,0.8469905,0.1982587,0.9739819,0.8977359,0.8696163,0.220843,0.56599,0.30261,0.58111,0.33708
0,0,2,30,5,3423,461,11,0.8651061,0.1715148,0.9734692,0.8739182,0.8886836,0.1962596,0.58435,0.28628,0.60028,0.32758
0,0,2,30,6,2951,325,8,0.8897184,0.1525999,0.9720243,0.8494698,0.9153252,0.1796413,0.57702,0.27326,0.59362,0.32168
0,0,2,30,7,2618,275,18,0.8945956,0.1365152,0.9706887,0.8245707,0.9216092,0.1655591,0.60118,0.2611,0.61934,0.31665
0,0,2,30,8,2325,229,34,0.9007799,0.1229701,0.9691844,0.7991611,0.9294205,0.153874,0.62229,0.25007,0.64207,0.31291
0,0,2,30,9,2062,92,1970,NA,NA,0.9674063,0.7731135,NA,NA,NA,NA,NA,NA
0,0,2,31,1,18032,9805,55,0.4554139,0.4554139,0.9711053,0.9711053,0.4689645,0.4689645,0.37115,0.37115,0.38219,0.38219
0,0,2,31,2,8172,2681,14,0.6716473,0.3058775,0.9757352,0.9475417,0.68835,0.3228117,0.51971,0.34374,0.53264,0.36277
0,0,2,31,3,5477,1226,23,0.7756838,0.2372642,0.975275,0.9241136,0.7953489,0.2567479,0.56423,0.31762,0.57854,0.3437
0,0,2,31,4,4228,643,12,0.8477025,0.2011295,0.9749828,0.900995,0.8694538,0.2232304,0.55298,0.29951,0.56717,0.33242
0,0,2,31,5,3573,487,11,0.8634898,0.1736733,0.9736445,0.8772488,0.8868635,0.1979749,0.57482,0.28329,0.59038,0.32293
0,0,2,31,6,3075,336,19,0.8903931,0.1546375,0.9729686,0.8535356,0.9151303,0.1811729,0.56423,0.27061,0.57991,0.31704
0,0,2,31,7,2720,276,55,0.897493,0.1387861,0.9719596,0.829602,0.9233852,0.1672923,0.58454,0.25914,0.6014,0.31237
0,0,2,31,8,2389,98,2291,NA,NA,0.9702907,0.8049551,NA,NA,NA,NA,NA,NA
0,0,2,32,1,18142,9807,43,0.4587898,0.4587898,0.971561,0.971561,0.4722192,0.4722192,0.37017,0.37017,0.38101,0.38101
0,0,2,32,2,8292,2658,11,0.6792373,0.3116271,0.9757578,0.9480082,0.6961126,0.3287178,0.51276,0.34433,0.5255,0.36321
0,0,2,32,3,5623,1239,15,0.7793607,0.2428699,0.97594,0.9251991,0.7985744,0.2625056,0.55337,0.31899,0.56701,0.34478
0,0,2,32,4,4369,686,19,0.8426425,0.2046525,0.9750801,0.9021433,0.8641777,0.2268515,0.5515,0.30032,0.5656,0.33289
0,0,2,32,5,3664,491,26,0.8655163,0.1771301,0.9738006,0.8785076,0.8888024,0.2016261,0.56463,0.28446,0.57982,0.3238
0,0,2,32,6,3147,332,52,0.8936238,0.1582877,0.9726705,0.8544985,0.9187323,0.1852404,0.55189,0.27235,0.5674,0.31872
0,0,2,32,7,2763,147,2616,NA,NA,0.9710231,0.8297378,NA,NA,NA,NA,NA,NA
0,0,2,33,1,18144,9761,70,0.4609862,0.4609862,0.9708028,0.9708028,0.4748506,0.4748506,0.37042,0.37042,0.38156,0.38156
0,0,2,33,2,8313,2596,21,0.6873231,0.3168465,0.9762907,0.9477857,0.7040148,0.3343018,0.50877,0.34616,0.52113,0.36523
0,0,2,33,3,5696,1214,16,0.7865682,0.2492214,0.9756817,0.9247372,0.8061729,0.2695051,0.54327,0.32213,0.55681,0.34835
0,0,2,33,4,4466,729,23,0.8363453,0.2084351,0.974334,0.9010029,0.8583764,0.2313368,0.55432,0.30277,0.56892,0.33603
0,0,2,33,5,3714,532,61,0.8555721,0.1783313,0.9728935,0.8765799,0.8794099,0.2034399,0.57919,0.28579,0.59533,0.32603
0,0,2,33,6,3121,195,2926,NA,NA,0.9717641,0.8518288,NA,NA,NA,NA,NA,NA
0,0,2,34,1,18361,9726,68,0.4693076,0.4693076,0.9719835,0.9719835,0.4828349,0.4828349,0.36864,0.36864,0.37927,0.37927
0,0,2,34,2,8567,2712,44,0.6826214,0.3203594,0.9759105,0.9485689,0.6994713,0.3377292,0.50353,0.3452,0.51596,0.36392
0,0,2,34,3,5811,1238,29,0.7864228,0.251938,0.9754228,0.9252558,0.8062379,0.2722901,0.5383,0.32162,0.55186,0.3476
0,0,2,34,4,4544,714,64,0.8417553,0.2120701,0.9741859,0.9013711,0.8640603,0.235275,0.54334,0.30336,0.55774,0.33656
0,0,2,34,5,3766,230,3536,NA,NA,0.9729351,0.8769756,NA,NA,NA,NA,NA,NA
0,0,2,35,1,17742,9346,72,0.4721563,0.4721563,0.9717253,0.9717253,0.4858949,0.4858949,0.37518,0.37518,0.38609,0.38609
0,0,2,35,2,8324,2484,42,0.700831,0.3309018,0.976002,0.9484058,0.7180631,0.3489032,0.50251,0.35416,0.51487,0.37343
0,0,2,35,3,5798,1250,68,0.7831367,0.2591414,0.9744039,0.9241303,0.8037085,0.2804165,0.54281,0.33044,0.55707,0.35757
0,0,2,35,4,4480,420,4060,NA,NA,0.9735651,0.899701,NA,NA,NA,NA,NA,NA
0,0,2,36,1,17670,8983,115,0.4899645,0.4899645,0.9723641,0.9723641,0.50389,0.50389,0.37668,0.37668,0.38739,0.38739
0,0,2,36,2,8572,2574,79,0.6983299,0.3421569,0.9761048,0.9491293,0.7154251,0.3604955,0.49689,0.35842,0.50905,0.37763
0,0,2,36,3,5919,703,5216,NA,NA,0.9749122,0.9253177,NA,NA,NA,NA,NA,NA
0,0,2,37,1,17573,9013,228,0.483762,0.483762,0.972474,0.972474,0.4974549,0.4974549,0.37821,0.37821,0.38891,0.38891
0,0,2,37,2,8332,1472,6860,NA,NA,0.9763442,0.9494693,NA,NA,NA,NA,NA,NA
0,0,2,38,1,17547,5963,11584,NA,NA,0.972706,0.972706,NA,NA,NA,NA,NA,NA
0,1,0,0,1,7190,4932,1,0.3139996,0.3139996,0.964931,0.964931,0.3254114,0.3254114,0.54737,0.54737,0.56726,0.56726
0,1,0,0,2,2257,928,1,0.5887436,0.1848653,0.9691523,0.9351652,0.6074831,0.1976819,1.03586,0.45787,1.06883,0.48961
0,1,0,0,3,1328,349,1,0.7370998,0.1362641,0.9706874,0.907753,0.7593586,0.1501115,1.20821,0.40471,1.24469,0.44584
0,1,0,0,4,978,154,0,0.8425358,0.1148074,0.9706771,0.8811351,0.8679877,0.1302949,1.1647,0.37611,1.19989,0.42685
0,1,0,0,5,824,116,0,0.8592233,0.0986452,0.9697476,0.8544786,0.8860278,0.1154449,1.21159,0.35183,1.24938,0.41174
0,1,0,0,6,708,83,0,0.8827684,0.0870809,0.9702528,0.8290603,0.9098333,0.1050356,1.20901,0.33269,1.24608,0.40129
0,1,0,0,7,625,62,0,0.9008,0.0784424,0.9704114,0.8045295,0.9282661,0.097501,1.19572,0.31726,1.23218,0.39435
0,1,0,0,8,563,36,0,0.9360568,0.0734266,0.9692714,0.7798075,0.9657324,0.0941599,1.03108,0.30779,1.06377,0.3947
0,1,0,0,9,527,38,0,0.9278937,0.0681321,0.9675267,0.7544846,0.9590368,0.0903028,1.12676,0.29734,1.16457,0.3941
0,1,0,0,10,489,49,1,0.8996929,0.0612979,0.9656667,0.7285807,0.9316806,0.0841334,1.35919,0.28309,1.40752,0.38855
0,1,0,0,11,439,34,0,0.9225513,0.0565505,0.9643191,0.7025843,0.9566867,0.0804893,1.27576,0.27262,1.32297,0.38803
0,1,0,0,12,405,31,0,0.9234568,0.0522219,0.963542,0.6769695,0.958398,0.0771408,1.3211,0.26261,1.37108,0.38791
0,1,0,0,13,374,35,0,0.9064171,0.0473349,0.9626273,0.6516693,0.9416075,0.0726363,1.50601,0.25069,1.56447,0.38468
0,1,0,0,14,339,26,0,0.9233038,0.0437045,0.9619515,0.6268743,0.9598237,0.0697181,1.4453,0.24136,1.50247,0.38502
0,1,0,0,15,313,29,0,0.9073482,0.0396552,0.9602362,0.6019473,0.944922,0.0658781,1.63886,0.23041,1.70673,0.38278
0,1,0,0,16,284,28,1,0.9012346,0.0357386,0.9574656,0.5763438,0.941271,0.0620092,1.77192,0.21922,1.85064,0.38037
0,1,0,0,17,255,27,0,0.8941176,0.0319545,0.9548092,0.5502984,0.936436,0.0580676,1.92681,0.20775,2.01801,0.37753
0,1,0,0,18,228,18,1,0.9208791,0.0294262,0.9510992,0.5233883,0.9682262,0.0562226,1.7896,0.19968,1.88161,0.38151
0,1,0,0,19,209,15,0,0.9282297,0.0273143,0.9526668,0.4986147,0.9743487,0.0547804,1.78537,0.19265,1.87407,0.38637
0,1,0,0,20,194,18,0,0.9072165,0.02478,0.9527217,0.475041,0.9522367,0.0521639,2.083,0.1838,2.18637,0.38692
0,1,0,0,21,176,16,0,0.9090909,0.0225273,0.9475115,0.4501069,0.959451,0.0500487,2.16696,0.17551,2.287,0.38993
0,1,0,0,22,160,13,0,0.91875,0.0206969,0.9448494,0.4252832,0.9723772,0.0486662,2.15998,0.16843,2.28606,0.39605
0,1,0,0,23,147,18,0,0.877551,0.0181626,0.9404138,0.3999422,0.9331542,0.0454131,2.70368,0.15805,2.87499,0.39517
0,1,0,0,24,129,13,0,0.8992248,0.0163323,0.9444842,0.3777391,0.9520803,0.0432369,2.65043,0.15005,2.80622,0.39723
0,1,0,0,25,116,11,0,0.9051724,0.0147835,0.9423521,0.3559632,0.9605459,0.041531,2.72022,0.1429,2.88663,0.40145
0,1,0,0,26,105,3,0,0.9714286,0.0143611,0.941394,0.3351016,1,0.041531,1.62584,0.14088,1.72705,0.40145
0,1,0,0,27,102,14,0,0.8627451,0.01239,0.9370283,0.3139997,0.9207247,0.0394586,3.40726,0.13103,3.63624,0.41729
0,1,0,0,28,88,13,0,0.8522727,0.0105597,0.9355545,0.2937638,0.9109814,0.0359461,3.78249,0.12111,4.04305,0.41226
0,1,0,0,29,75,5,1,0.9328859,0.009851,0.9362454,0.275035,0.9964118,0.0358171,2.89897,0.11705,3.09637,0.42559
0,1,0,0,30,69,6,1,0.9124088,0.0089881,0.9374958,0.2578442,0.9732404,0.0348586,3.4157,0.11197,3.64343,0.43427
0,1,0,0,31,62,6,0,0.9032258,0.0081183,0.9302802,0.2398673,0.970918,0.0338449,3.75476,0.10662,4.03616,0.4445
0,1,0,0,32,56,3,0,0.9464286,0.0076834,0.9307867,0.2232653,1,0.0338449,3.00896,0.10382,3.23271,0.4445
0,1,0,0,33,53,11,0,0.7924528,0.0060887,0.9268747,0.206939,0.854973,0.0294227,5.57067,0.09274,6.01016,0.44816
0,1,0,0,34,42,8,0,0.8095238,0.004929,0.9271784,0.1918693,0.8731047,0.0256891,6.05913,0.08365,6.53502,0.43598
0,1,0,0,35,34,2,0,0.9411765,0.004639,0.9304061,0.1785164,1,0.0256891,4.03526,0.0812,4.3371,0.43598
0,1,0,0,36,32,4,2,0.8709677,0.0040404,0.9286002,0.1657704,0.9379362,0.0243737,6.02101,0.07604,6.48396,0.45872
0,1,0,0,37,26,2,0,0.9230769,0.0037296,0.931624,0.1544356,0.9908257,0.0241501,5.22589,0.0733,5.60945,0.47463
0,1,0,0,38,24,2,0,0.9166667,0.0034188,0.9313642,0.1438358,0.9842193,0.023769,5.64169,0.07041,6.05745,0.48951
0,1,0,1,1,7540,5007,4,0.3357655,0.3357655,0.9645042,0.9645042,0.3481223,0.3481223,0.54394,0.54394,0.56396,0.56396
0,1,0,1,2,2529,1051,3,0.5841741,0.1961455,0.9697408,0.9353191,0.6024023,0.2097097,0.98035,0.45751,1.01094,0.48915
0,1,0,1,3,1475,356,2,0.7584803,0.1487725,0.9695986,0.9068841,0.7822622,0.164048,1.11481,0.41016,1.14976,0.45228
0,1,0,1,4,1117,197,0,0.8236347,0.1225342,0.96944,0.8791697,0.8495984,0.1393749,1.14037,0.37803,1.17632,0.42999
0,1,0,1,5,920,121,0,0.8684783,0.1064183,0.9692424,0.8521286,0.8960382,0.1248852,1.11425,0.35557,1.14961,0.41727
0,1,0,1,6,799,79,0,0.9011264,0.0958963,0.9677568,0.8246533,0.9311496,0.1162868,1.05599,0.33955,1.09117,0.41175
0,1,0,1,7,720,66,1,0.9082696,0.0870997,0.967275,0.7976665,0.9389984,0.1091931,1.07609,0.32521,1.1125,0.4077
0,1,0,1,8,653,67,0,0.8973966,0.078163,0.9652772,0.7699693,0.9296776,0.1015144,1.18745,0.30963,1.23017,0.40213
0,1,0,1,9,586,54,0,0.9078498,0.0709603,0.9659464,0.7437491,0.9398552,0.0954089,1.19483,0.2962,1.23695,0.39826
0,1,0,1,10,532,51,0,0.9041353,0.0641577,0.9640296,0.7169962,0.9378709,0.0894812,1.27641,0.28271,1.32404,0.3943
0,1,0,1,11,481,50,1,0.8959417,0.0574815,0.9638429,0.6910716,0.9295517,0.0831774,1.39294,0.26859,1.44519,0.38866
0,1,0,1,12,430,40,0,0.9069767,0.0521344,0.9627872,0.6653549,0.9420324,0.0783558,1.40075,0.25657,1.45489,0.38561
0,1,0,1,13,390,39,1,0.8998716,0.0469143,0.9615467,0.6397698,0.9358585,0.0733299,1.52095,0.24412,1.58178,0.38157
0,1,0,1,14,350,31,0,0.9114286,0.042759,0.9603148,0.6143805,0.9490935,0.069597,1.51871,0.23363,1.58147,0.38026
0,1,0,1,15,319,29,1,0.9089482,0.0388657,0.958724,0.5890213,0.9480812,0.0659836,1.61198,0.22326,1.68138,0.37903
0,1,0,1,16,289,22,0,0.9238754,0.0359071,0.9578746,0.5642085,0.9645056,0.0636415,1.55998,0.21499,1.62859,0.38105
0,1,0,1,17,267,21,0,0.9213483,0.0330829,0.9564131,0.5396165,0.9633371,0.0613083,1.64744,0.20673,1.72252,0.3831
0,1,0,1,18,246,27,0,0.8902439,0.0294519,0.9544182,0.5150198,0.9327608,0.0571859,1.99297,0.19549,2.08815,0.37958
0,1,0,1,19,219,29,1,0.8672769,0.0255429,0.954207,0.4914355,0.9088981,0.0519762,2.29523,0.18252,2.40538,0.37141
0,1,0,1,20,189,20,0,0.8941799,0.02284,0.9523083,0.4679981,0.9389605,0.0488036,2.23751,0.17293,2.34957,0.3695
0,1,0,1,21,169,18,0,0.8934911,0.0204073,0.9517368,0.445411,0.9388007,0.0458168,2.37298,0.16374,2.49332,0.36761
0,1,0,1,22,151,23,0,0.8476821,0.0172989,0.9516978,0.4238966,0.8907052,0.0408093,2.92418,0.15108,3.07259,0.35641
0,1,0,1,23,128,19,0,0.8515625,0.0147311,0.9503126,0.4028343,0.8960868,0.0365687,3.1425,0.13967,3.30681,0.34672
0,1,0,1,24,109,6,0,0.9449541,0.0139202,0.9483455,0.3820261,0.9964239,0.0364379,2.18451,0.13585,2.3035,0.3556
0,1,0,1,25,103,8,0,0.9223301,0.012839,0.9455644,0.3612303,0.9754281,0.0355425,2.63725,0.13056,2.78907,0.36144
0,1,0,1,26,95,11,2,0.8829787,0.0113366,0.944675,0.3412453,0.9346904,0.0332213,3.31546,0.12289,3.50963,0.36013
0,1,0,1,27,82,15,0,0.8170732,0.0092628,0.9477452,0.3234136,0.8621233,0.0286408,4.26935,0.11147,4.50475,0.34466
0,1,0,1,28,67,4,0,0.9402985,0.0087098,0.9467568,0.306194,0.9931786,0.0284455,2.8946,0.10819,3.05738,0.35333
0,1,0,1,29,63,7,0,0.8888889,0.0077421,0.947788,0.290207,0.9378562,0.0266778,3.95943,0.10216,4.17754,0.35204
0,1,0,1,30,56,7,1,0.8738739,0.0067656,0.9431799,0.2737174,0.9265187,0.0247174,4.45636,0.09571,4.72483,0.34968
0,1,0,1,31,48,5,0,0.8958333,0.0060608,0.93974,0.2572232,0.9532778,0.0235626,4.40918,0.09078,4.69191,0.35294
0,1,0,1,32,43,4,1,0.9058824,0.0054904,0.9406633,0.2419604,0.9630251,0.0226914,4.47896,0.0866,4.76149,0.35793
0,1,0,1,33,38,5,0,0.8684211,0.004768,0.9376992,0.2268861,0.926119,0.0210149,5.48361,0.08101,5.84794,0.35706
0,1,0,1,34,33,5,0,0.8484848,0.0040456,0.9416657,0.2136508,0.9010468,0.0189354,6.24156,0.0749,6.62821,0.35058
0,1,0,1,35,28,3,0,0.8928571,0.0036121,0.9382386,0.2004555,0.9516312,0.0180195,5.84512,0.07093,6.22989,0.35387
0,1,0,1,36,25,0,0,1,0.0036121,0.9413838,0.1887055,1,0.0180195,0,0.07093,0,0.35387
0,1,0,1,37,25,4,1,0.8367347,0.0030224,0.9354922,0.1765326,0.8944325,0.0171208,7.4672,0.06519,7.98211,0.36931
0,1,0,1,38,20,1,19,NA,NA,0.9249367,0.1632814,NA,NA,NA,NA,NA,NA
0,1,0,2,1,7820,5121,1,0.3450988,0.3450988,0.9646045,0.9646045,0.357762,0.357762,0.53761,0.53761,0.55734,0.55734
0,1,0,2,2,2698,1129,0,0.5815419,0.2006894,0.9695528,0.9352349,0.5998043,0.2145872,0.94972,0.45295,0.97954,0.48432
0,1,0,2,3,1569,395,0,0.7482473,0.1501653,0.9700674,0.9072409,0.7713354,0.1655187,1.09572,0.40401,1.12953,0.44531
0,1,0,2,4,1174,195,2,0.8337596,0.1252018,0.9699027,0.8799353,0.8596322,0.1422852,1.08703,0.37431,1.12076,0.42539
0,1,0,2,5,977,116,0,0.8812692,0.1103365,0.9702819,0.8537853,0.908261,0.1292321,1.03488,0.3544,1.06657,0.4151
0,1,0,2,6,861,80,0,0.9070848,0.1000845,0.9687566,0.8271102,0.9363392,0.1210051,0.98939,0.3395,1.02129,0.41047
0,1,0,2,7,781,75,0,0.9039693,0.0904733,0.9672847,0.800051,0.9345431,0.1130845,1.05428,0.32453,1.08994,0.40564
0,1,0,2,8,706,61,0,0.9135977,0.0826562,0.9671335,0.7737562,0.9446449,0.1068246,1.0574,0.31154,1.09333,0.40264
0,1,0,2,9,645,60,0,0.9069767,0.0749673,0.966507,0.7478408,0.9384068,0.100245,1.1437,0.29796,1.18334,0.39842
0,1,0,2,10,585,66,0,0.8871795,0.0665094,0.9656083,0.7221213,0.9187778,0.0921029,1.30804,0.28194,1.35463,0.39044
0,1,0,2,11,519,36,0,0.9306358,0.0618961,0.965169,0.696969,0.9642206,0.0888075,1.11525,0.27267,1.1555,0.39122
